ID,CourseName,Instructor,Building,Time
522 U2690,精密量測,陳亮嘉,綜203,(二) 14:20~16:30
522 U3970,精密機械概論,覺文郁,機械113,(三) 9:10~11:20
522 U4160,精細元件與精密系統,黃光裕,機械113,(五) 14:20~16:30
522 U4270,有限元素法導論,黃育熙,機械系計中,(四) 9:10~11:20
522 U4940,非傳統加工,蔡曜陽,新501,(四) 13:20~15:30
522 U4970,系統動態學,李宇修,新403,(四) 9:10~11:20
522 U5040,線性控制系統,王富正,進學講堂,(三) 13:20~15:30
522 U5050,製造原理,黃瀅瑛,新304,(三) 9:10~11:20
522 U5260,能源工程,許  麗,繡山演講廳,(一) 9:10~11:20
522 U5360,電腦輔助工程製圖,鍾添東,機械系計中,(五) 14:20~16:30
522 U5790,心臟醫學工程,蕭浩明,新202,(四) 10:20~12:20
522 U5980,非線性控制,李  綱,新505,(二) 14:20~16:30
522 U6160,人機介面設計專題,廖先順,綜203,(一) 10:20~11:20
522 U6190,智慧製造感測聯網與數據處理分析技術,蔡孟勳,機械113,(三) 19:20~21:10
522 U6250,虛實製造系統,陳湘鳳,機械系計中,(三) 9:10~11:20
522 U6390,超低溫工程學導論,張鈞棣,博雅204,(三) 9:10~11:20
522 U6420,智慧機器人應用與實作,郭重顯,機械116,(五) 9:10~11:20
522 U6440,主題英語不尬聊,林以凡,機皮教室,(四) 14:20~16:30
522 U6450,精密量測論文研討,廖先順,綜203,(一) 9:10~9:10
522 U6460,現代半導體製程,吳國俊,新301,(一) 9:10~11:20
522 U6490,人因工程應用實務,黃瀅瑛,普505,(二) 9:10~11:20
522 U6560,可靠度工程,吳文方,機械114,(三) 14:20~16:30
522 U6570,發動機與先進燃料,李佳峯,機械116,(三) 14:20~16:30
522 U6580,積層製造,李典儒,機械113,(三) 14:20~16:30
522 U6590,產品碳足跡與綠色設計,林心恬,機械115,(三) 9:10~11:20
522 U7400,電磁波與天線導論,劉建豪,綜603,(三) 14:20~16:30
524 M1210-01,高等流體力學,葛煥彰,化工一,(二) 10:20~11:20 (五) 9:10~9:10
524 U0280,半導體製程概論,吳乃立,綜501,(五) 9:10~11:20
524 U0850,生物化學概論,游佳欣,綜302,(一) 12:20~12:20 (五) 12:20~13:20
524 U1200,材料科學概論,藍崇文,普405,(二) 15:30~17:30
524 U2130,生化工程,王勝仕,普401,(三) 14:20~16:30
524 U2210,印刷元件製作技術,廖英志,化工一,(二) 14:20~16:30
525 M2130,勢流理論,黃維信,工科201,(二) 9:10~11:20
525 M2710,複合材料力學,黃心豪,工科203,(一) 13:20~15:30
525 M6150,平行計算,黃乾綱,工科202,(一) 14:20~16:30
525 U0060,產業應用發展概論,宋家驥,工科視聽室,(三) 14:20~15:30
525 U0080,工程美學,張瑞益,工科201,(四) 14:20~16:30
525 U0230,估測理論,郭振華,工科201,(五) 9:10~11:20
525 U0820,中等流體力學,蔡武廷,工科203,(一) 9:10~11:20
525 U0920,數位影像處理,張恆華,工科204,(一) 9:10~11:20
525 U2530,控制系統分析及設計,江茂雄,工科視聽室,(二) 18:25~20:15
525 U3000,阻力與推進,林宗岳,工科204,(二) 14:20~16:30
525 U3070,海洋波浪力學,羅弘岳,工科204,(一) 13:20~15:30
525 U3150,自動控制,江茂雄,工科視聽室,(二) 9:10~11:20
525 U3290,超音波原理與應用,馬克沁,工科203,(五) 9:10~11:20
525 U4170,近代物理,李佳翰,工科203,(四) 14:20~16:30
525 U5110,離散數學,張瑞益,工科201,(五) 14:20~16:30
525 U6080,嵌入式系統,陳彥廷,工科203,(二) 13:20~15:30
525 U6230,資料礦掘,張瑞益,工科201,(一) 14:20~16:30
525 U9020,高功率半導體元件設計分析,李坤彥,工科205,(一) 13:20~15:30
525 U9040,離岸風電海事工程,馬開東,工科207,(三) 9:10~11:20
525 U9060,離岸風力發電導論,江茂雄,普102,(四) 18:25~20:15
527 U0060,金屬材料,林新智,綜402,(四) 9:10~11:20
527 U0090,材料分析,謝宗霖,綜501,(二) 13:20~15:30
527 U0130,材料破壞學,吳欣潔,綜604,(五) 9:10~11:20
527 U0170-02,學士專題研究一,郭錦龍,綜505,(二) 9:10~11:20
527 U0170-14,學士專題研究一,顏鴻威,共204,(五) 9:10~11:20
527 U0170-19,學士專題研究一,周苡嘉,博雅102,(一) 9:10~11:20
527 U0170-22,學士專題研究一,陳學禮,綜402,(一) 13:20~15:30
527 U0190-01,學士專題研究三,黃晧庭,新401,(三) 9:10~11:20
527 U0190-05,學士專題研究三,蘇德徵,綜606,(二) 9:10~11:20
527 U0190-08,學士專題研究三,羅世強,綜505,(四) 9:10~11:20
527 U0190-19,學士專題研究三,劉振良,新403,(二) 9:10~11:20
527 U0190-24,學士專題研究三,顏鴻威,綜503,(五) 9:10~11:20
527 U0250,近代物理,陳俊維,綜604,(二) 14:20~16:30
527 U0360,材料顯微結構與缺陷,顏鴻威,綜604,(二) 9:10~11:20
527 U0380,材料電化學,林招松,綜402,(三) 13:20~15:30
527 U0390,表面電子光譜學,薛景中,綜503,(二) 14:20~16:30
527 U1150,固態物理,白奇峰,綜604,(五) 13:20~15:30
527 U1170,電磁學,陳學禮,綜602,(一) 13:20~15:30
527 U2020,陶瓷熱製程,段維新,綜203,(三) 9:10~11:20
527 U2100,同步輻射材料分析,黃晧庭,綜604,(三) 9:10~11:20
527 U3050,物理化學,羅世強,綜201,(五) 9:10~11:20
527 U3140,繞射原理,周苡嘉,綜603,(三) 10:20~12:20
527 U3150,量子化學材料,蔡豐羽,普402,(二) 13:20~15:30
528 M0030,醫學工程概論,林宗宏,基醫301,(一) 14:20~16:30
528 M0050,醫學工程專題討論,趙本秀,基醫302,(二) 14:20~15:30
528 M0700,人體結構與生命現象,黃韻如,基醫406,(二) 9:10~11:20
528 M1430,生理與解剖在醫工之應用一,林頌然,基醫505,(二) 9:10~11:20
528 U0050,微算機應用,趙福杉,展書樓506,(一) 9:10~11:20
528 U0090,組織工程原理與應用,林峰輝,綜503,(一) 9:10~11:20
528 U0150,機器學習,陳中明,共406,(四) 9:10~11:20
528 U0400,基礎生醫影像處理技術,鄒奇軒,普505,(一) 18:25~20:15
528 U2030,數位邏輯電路,趙福杉,展書樓506,(一) 14:20~16:30
541 D0030,專題討論,侯嘉洪,環工101,(二) 10:20~11:20
541 D0060,科技英語講演(I),林郁真,環工101,(二) 13:20~14:20
541 M0020,專題研究,林正芳,環工102,(四) 17:30~18:25
541 M0040,專題討論,林正芳,環工103,(二) 10:20~11:20
541 M0210,環境化學,丁育頡,環工103,(三) 9:10~11:20
541 M0220,環境微生物學,童心欣,環工102,(二) 13:20~17:30
541 M0320,固體廢棄物,林正芳,環工101,(二) 17:30~19:20
541 M0410,地理資訊系統應用,闕蓓德,環工103,(一) 14:20~16:30
541 M0440,環境系統分析,馬鴻文,環工103,(五) 14:20~16:30
541 M0620,環境保護法規,顏秀慧,環工103,(三) 13:20~14:20
541 M0660,流體力學,蕭大智,環工101,(一) 10:20~13:20
541 M0670,水文學,駱尚廉,環工103,(四) 12:20~13:20
541 M0690,水污染防治,于昌平,環工103,(二) 14:20~16:30
541 M0700,噪音防制工程,楊萬發,環工101,(一) 17:30~18:25
541 M0760,環境系統模擬,郭大孚,環工101,(五) 14:20~16:30
541 M0780,清潔生產,蔣本基,環工101,(三) 10:20~11:20
541 M1020,理化處理方法,林逸彬,環工103,(一) 9:10~11:20
541 M1150,水質分析,侯嘉洪,環工101,(四) 13:20~16:30
541 M1350,空氣污染控制,席行正,環工102,(三) 14:20~16:30
541 M1530,給水工程設計,郭大孚,環工101,(五) 10:20~11:20
541 M2000,有毒氣體控制理論,席行正,環工102,(五) 14:20~16:30
541 M2140,氣膠學,蕭大智,環工104,(二) 13:20~15:30
541 M2160,空氣污染物分析,丁育頡,環工102,(一) 14:20~17:30
541 U0120,環境工程概論,侯嘉洪,環工101,(一) 14:20~16:30
541 U0160,綠色生產與消費,駱尚廉,環工103,(四) 10:20~11:20
541 U0180,自來水及下水道工程,林逸彬,環工103,(四) 14:20~16:30
543 30010,能源科學故事（一）原子能,陳發林,應113,(一) 14:20~16:30
543 M1020,應用數學一,吳光鐘,應113,(二) 9:10~9:10 (四) 10:20~11:20
543 M1140,深度學習在科學與工程上的應用,陳瑞琳,應233,(五) 9:10~11:20
543 M1190,機器學習導論,舒貽忠,應113,(三) 13:20~13:20 (五) 14:20~15:30
543 M3010-01,電子學實驗,張培仁,應224,(三) 14:20~16:30
543 M3010-02,電子學實驗,李尉彰,應224,(四) 14:20~16:30
543 M4010,動力學,王立昇,應109,(二) 10:20~11:20 (四) 9:10~9:10
543 M4890,應用生物物理化學二,趙聖德,應113,(二) 14:20~16:30
543 M4950,軟物質導論,江宏仁,應231,(四) 13:20~15:30
543 M4980,計算材料力學,陳志鴻,應107,(四) 12:20~14:20
543 M5110,彈性力學一,劉佩玲,應111,(一) 10:20~11:20 (三) 9:10~9:10
543 M5120,材料工程與電化學技術,林子恩,應233,(四) 12:20~14:20
543 M5140,破壞力學,郭茂坤,應233,(三) 14:20~16:30
543 M5180,黏彈性力學,林哲宇,應109,(五) 9:10~11:20
543 M5370,微感測器特論,李尉彰,應107,(二) 13:20~15:30
543 M5400,光學量測系統原理設計,李世光,應111,(三) 14:20~16:30
543 M5410,電漿材料製程技術,陳建彰,應111,(五) 9:10~11:20
543 M5440,半導體製程中的輸送現象,李  雨,應109,(二) 12:20~14:20
543 M5470,基礎系統工程,傅鶴齡,應109,(五) 14:20~16:30
543 M6110,流體力學導論,潘斯文,應233,(三) 9:10~11:20
543 M8160,科技溝通與寫作,胡文聰,應111,(二) 18:25~20:15
543 U5310,工程與人體物理學,許聿翔,應111,(二) 14:20~16:30
543 U6940,現代熱流量測與實驗室晶片應用技術,王安邦,應231,(二) 14:20~16:30
543 U6970,實驗室晶片導論,陳建甫,應111,(四) 14:20~16:30
544 M0030,環境規劃設計實習二 B,張聖琳,公館104,(三) 14:20~17:30
544 M0381-01,環境規劃設計實習一上,林家暉,工綜313,(二) 13:20~16:30 (五) 13:20~16:30
544 M0381-02,環境規劃設計實習一上,康旻杰,工綜311,(二) 13:20~16:30 (五) 13:20~16:30
544 M0381-03,環境規劃設計實習一上,黃舒楣,工綜302,(二) 13:20~16:30 (五) 13:20~16:30
544 M3530,質性研究,畢恆達,工綜313,(二) 9:10~11:20
544 M4190,都市及區域經濟發展概論,陳良治,工綜313,(五) 9:10~11:20
544 M4280,規劃與設計史,王志弘,工綜313,(一) 14:20~16:30
544 M4390,社會住宅研究專題,黃麗玲,工綜313,(三) 18:25~20:15
544 M4440,移動與社會,王志弘,工綜313,(四) 14:20~16:30
544 M4900,當代建築,林家暉,工綜313,(四) 9:10~11:20
544 M4940,鄉村發展與資源規劃:政治經濟與政治生態的視野,王冠棋,工綜313,(二) 18:25~20:15
544 U1930,創新社區設計,張聖琳,公館104,(二) 10:20~11:20
544 U2020,建築實務與其本質,呂欽文,工綜313,(四) 18:25~20:15
544 U2050,建築設計 (一),慕思勉,公館101,(一) 18:25~21:10
544 U2070,建築設計 (三),林家暉,公館101,(五) 13:20~17:30
546 M0080,專題討論,吳政鴻,國青101,(三) 14:20~16:30
546 M3030,供需鏈管理精論,周雍強,國青101,(五) 9:10~11:20
546 M6040,整數與組合最佳化,黃奎隆,國青101,(三) 9:10~11:20
546 U0600,最佳化概論,黃道宏,國青101,(二) 9:10~11:20
546 U0660,賽局理論與應用,洪一薰,國青101,(四) 13:20~15:30
546 U3210,產業風險評估與管理,吳文方,工綜213,(四) 14:20~16:30
546 U4050,時序資料分析,藍俊宏,國青101,(一) 9:10~11:20
546 U6000,工程統計學,洪英超,國青101,(二) 13:20~15:30
546 U6010,隨機過程,吳政鴻,國青101,(五) 13:20~15:30
546 U6040,線性代數與應用,陳正剛,共301,(二) 14:20~16:30
549 M0020,專題討論,徐善慧,共203,(五) 14:20~16:30
549 M1010,高分子物理,黃慶怡,共404,(二) 9:10~11:20
549 M1070,高分子結構與相變,童世煌,新404,(四) 14:20~16:30
549 M1110,高等高分子化學,賴育英,共105,(三) 9:10~11:20
549 M3030,生醫高分子,徐善慧,綜602,(三) 14:20~16:30
549 M3040,奈米生醫材料,葉伊純,共102,(二) 14:20~16:30
601 10700,作物科學導論,黃文達,農藝112,(三) 14:20~15:30
601 20020-01,統計學,蔡政安,新401,(四) 13:20~15:30
601 20020-02,統計學,劉力瑜,新103,(二) 10:20~12:20
601 28010,試驗設計學,廖振鐸,共104,(一) 9:10~13:20
601 30200,作物學各論一,莊汶博,共205,(二) 13:20~14:20 (五) 9:10~9:10
601 30310,作物學實習一,莊汶博,農場考種館,(五) 13:20~15:30
601 33700,作物育種方法,林順福,農藝206,(二) 14:20~16:30
601 40000,作物生理學,蔡育彰,農藝206,(三) 13:20~13:20 (四) 13:20~14:20
601 49101,專題討論上,林彥蓉,農藝112,(四) 10:20~11:20
602 001A0,服務學習甲,謝正義,農工九,(三) 12:20~12:20
602 10800-01,生物環境系統工程,胡明哲,農工十,(三) 17:30~18:25
602 10800-02,生物環境系統工程,廖國偉,農工九,(三) 17:30~18:25
602 10800-03,生物環境系統工程,余化龍,生工202,(三) 17:30~18:25
602 20310,工程數學一,許少瑜,農工繪圖室,(三) 9:10~11:20
602 22900,環境化學,潘述元,農工繪圖室,(二) 14:20~16:30
602 23000,流體力學,吳富春,農工繪圖室,(一) 15:30~16:30 (三) 13:20~13:20
602 23530-01,工程力學,胡明哲,綜504,(三) 14:20~16:30
602 23530-02,工程力學,胡明哲,新504,(四) 9:10~11:20
602 27500,計算機應用及程式語言,蕭友晉,農工繪圖室,(一) 10:20~11:20
602 31400,土壤力學,廖國偉,農工繪圖室,(五) 14:20~16:30
602 U0040,地下水流汙染傳輸,王昱力,農工金城,(二) 13:20~14:20 (四) 13:20~13:20
603 20100,農業化學導論,王尚禮,共104,(五) 13:20~13:20
603 21100-02,土壤學,李達源,農藝112,(三) 10:20~11:20
603 21200-01,土壤學實驗,許正一,農化二211,(二) 14:20~16:30
603 21200-02,土壤學實驗,許正一,農化二211,(一) 9:10~11:20
603 21200-03,土壤學實驗,許正一,農化二211,(一) 14:20~16:30
603 21200-04,土壤學實驗,許正一,農化二211,(四) 10:20~12:20
603 31000,土壤化學,王尚禮,農化一第六-1,(三) 10:20~11:20
603 31200,土壤化學實驗,王尚禮,農化二211,(三) 14:20~16:30
603 32710,植物生理學,盧  毅,農化二B10,(三) 10:20~11:20
603 32720,植物組織培養,洪傳揚,農化二106,(三) 15:30~16:30
603 33100,環境微生物學,林乃君,農化二B10,(四) 10:20~11:20
603 33200,環境微生物學實驗,林乃君,農化二110-1,(一) 15:30~17:30
603 33610,生物資訊學,陳宜龍,農化一第五,(五) 13:20~14:20
603 33630,分子生物學,羅凱尹,普406,(五) 9:10~11:20
603 35710,食品化學一,蘇南維,農化二B10,(一) 13:20~14:20
603 49100,專題討論,盧  毅,農化二B10,(二) 15:30~16:30
605 20010,林業概論,林政道,新202,(三) 13:20~14:20
605 20030-01,林產學,張豐丞 ,林一,(一) 13:20~15:30
605 20030-02,林產學,柯淳涵,林四,(一) 13:20~15:30
605 20140,林木生理學,鹿兒陽,新301,(三) 9:10~11:20
605 20440,森林經營學,鄭舒婷,林一,(四) 9:10~11:20
605 21530,森林環境概論,梁偉立,林一,(二) 10:20~11:20
605 25700,木材組織學及實驗,蔡明哲,木性,(四) 13:20~17:30
605 25900,土砂災害概論,梁偉立,林四,(二) 13:20~14:20
605 26000,育林學,曲芳華,林一,(二) 13:20~15:30
605 26110,森林生態與育林學概論,曲芳華,林一,(五) 9:10~11:20
605 26210-02,統計學,林政道,林五,(四) 9:10~11:20
605 26220,統計學二,關秉宗,木性,(四) 9:10~11:20
605 30080,實務育林學,吳家禎,新405,(一) 9:10~11:20
605 30610,森林保護學,曲芳華,林一,(三) 13:20~15:30
605 31200,森林氣候學及實習,中井太郎,木性,(一) 8:10~12:20
605 32300,木材化學及實驗,柯淳涵,林四,(四) 13:20~17:30
605 35500,木工機械及實習,林法勤,林四,(一) 18:25~19:20 (二) 18:25~20:15
605 35710,木質家具產業概論,林法勤,林三,(二) 10:20~11:20
605 39400,生物多樣性概論,丁宗蘇,林一,(四) 13:20~15:30
605 39540,製漿工程學,柯淳涵,林四,(三) 8:10~9:10
605 39550,木材塗料及塗裝,官崇煜,共206,(二) 13:20~15:30
605 49110-01,專題討論一,林政道,林二,(三) 10:20~11:20
605 49110-02,專題討論一,中井太郎,木性,(三) 10:20~11:20
605 49110-03,專題討論一,官崇煜,林一,(三) 18:25~19:20
605 49110-04,專題討論一,劉奇璋,林四,(三) 10:20~11:20
605 49110-05,專題討論一,曲芳華,林三,(三) 10:20~11:20
606 001A0-01,服務學習甲,王佩華,生理研,(四) 13:20~13:20
606 213A0,畜牧學甲,魏恒巍,農經大講堂,(三) 9:10~11:20
606 32200,家禽學,林原佑,畜一,(一) 9:10~11:20
606 34000,牧場實務技術一,林原佑,生理研,(三) 14:20~16:30
606 36700,幹細胞學導論,吳信志,畜二,(三) 16:30~17:30
606 37100,乳品學,陳明汝,畜一,(五) 10:20~11:20
606 37200,乳品學實習,王聖耀,加工204室,(五) 14:20~16:30
606 45400,動物產品加工廠規劃及管理,何中平,畜二,(四) 10:20~11:20
606 61010,動物科學技術導論,陳靜宜,畜一,(三) 15:30~16:30
606 61021,動物解剖生理學上,黃  謙,畜一,(三) 13:20~14:20
606 61301,動物解剖生理學實習上,黃  謙,生理研,(四) 14:20~16:30
606 62030,動物生殖學,劉逸軒,畜二,(四) 14:20~16:30
606 62040,動物細胞生物學,朱有田,畜二,(五) 13:20~14:20
606 63020,動物營養學,林原佑,畜一,(二) 9:10~11:20
606 64010,實驗動物學,王佩華,畜一,(三) 10:20~11:20
606 64160,動物行為與福祉,陳靜宜,畜一,(一) 15:30~16:30
607 10100,農業經濟概論,張宏浩,農經大講堂,(一) 14:20~15:30
607 10201,經濟學原理上,陳  暐,農經大講堂,(一) 12:20~12:20 (二) 10:20~12:20 (三) 12:20~12:20
607 20011-01,統計學上,楊豐安,農經二,(二) 13:20~16:30
607 20011-02,統計學上,楊豐安,農經三,(一) 13:20~16:30
607 263A1,個體經濟學甲上,巫凱琳,農經三,(三) 14:20~16:30
607 264A1,總體經濟學甲上,羅竹平,農經三,(一) 9:10~11:20
607 31310,農企業管理學,雷立芬,農經大講堂,(四) 9:10~11:20
607 32100,農產運銷學,陳郁蕙,農經二,(三) 9:10~11:20
607 32700,農產價格,劉  鋼,農經三,(五) 14:20~16:30
607 45200,農業政策,陳郁蕙,農經大講堂,(四) 14:20~16:30
607 49101,農業經濟問題討論上,張宏浩,農經大講堂,(五) 10:20~11:20
608 10600,園藝學原理,張耀乾,共105,(二) 14:20~16:30
608 20000,遺傳學,楊雯如,園藝R204,(四) 9:10~11:20
608 27100,植物繁殖,許富鈞,園藝R205,(二) 10:20~11:20
608 27200,植物繁殖實習,許富鈞,園藝R205,(五) 9:10~11:20
608 28110,蔬菜學,林淑怡,園藝R106,(二) 10:20~11:20
608 28120,蔬菜學實習,林淑怡,園藝R204,(二) 14:20~16:30
608 28130,花卉學,張育森,花卉F-B1,(三) 10:20~11:20
608 31140,景觀設計及實習二,鄭佳昆,造園館R102,(四) 8:10~13:20
608 34200,園產品處理學,吳俊達,園藝R106,(三) 10:20~11:20
608 34300,園產品處理學實習,吳俊達,園藝R106,(二) 14:20~16:30
608 36300,基本設計及實習,張伯茹,造園館R107,(四) 9:10~12:20
608 37700,景觀描繪及實習,張伯茹,造園館R107,(四) 14:20~17:30
608 37800,景觀工程學及實習一,林寶秀,造園館R101,(五) 9:10~11:20
608 49101,專題討論上,杜宜殷,園藝R106,(一) 14:20~16:30
609 21700-01,獸醫寄生虫學及實習,楊瑋誠,獸一館212,(二) 10:20~15:30
609 21700-02,獸醫寄生虫學及實習,楊瑋誠,獸三館406,(四) 15:30~16:30
609 21901-02,獸醫解剖學及實習上,蕭逸澤,獸一館410,(四) 10:20~18:25
609 29700,實驗動物科學入門,萬灼華,獸三館B01,(五) 10:20~11:20
609 29701,獸醫生理學上,王家琪,獸三館B01,(五) 13:20~15:30
609 29900-01,動物組織學,江逸凡,獸一館412,(四) 9:10~11:20
609 29900-02,動物組織學,江逸凡,獸三館203,(三) 15:30~17:30
609 29910-01,動物組織學實習,江逸凡,獸一館412,(一) 13:20~15:30
609 29910-02,動物組織學實習,江逸凡,獸一館412,(三) 9:10~11:20
609 30101-01,獸醫病理學及實習上,張志成,獸一館410,(一) 13:20~18:25
609 30101-02,獸醫病理學及實習上,黃威翔,獸一館410,(三) 13:20~18:25
609 30500,大動物外科手術及實習,季昭華,醫院大講堂,(三) 13:20~16:30
609 31600,獸醫免疫學,林翰佑,獸三館B01,(三) 9:10~11:20
609 33300-01,獸醫藥理學,詹東榮,獸一館212,(四) 9:10~11:20
